name,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
N-ETHYL-P-TOLUENESULFONAMIDE,142.22,200.074,250,17,2.01,1,1,1,1,0,0,0,1,0,0,0,1.48,0.204,0.348,0.102,0.496,0.0255,0.0586,0.0085,0.333,26,6,2,0.125,2.91,1.23,0,3.84,5.68,0,0.333,0,0,0.5,0,0,0,0,0,0,0,0,1.58,2.48,52.9,1.02,1.64,8.37,0.0926,0.149,0,0,0,0.394,0.436,0.568,11,24,49,0.319,0,1.4,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,32,-0.212,0.241,5.76,11.2,0,0.5,1,0.784,0,21.3,180,151,4.7,5,0,1.73,30.1,0,62,25.1,1.93,11.1,4.9,2.82,9.9,6.06,5.7,4.02,2.89,1.82,1.25,0.451,7.94,4.49,3.26,2.06,1.25,0.755,0.41,0.138,3,1330,1190,404,1.12,3.3,2.95,5.22,0.231,54.5,0.186,-0.115,0.0642,-0.0437,-0.00298,268,258,12.3,137,-132,-18.6,131,391,31,0.661,0.639,0.0305,0.339,-0.327,-0.046,108,105,4.99,55.4,-53.5,-7.53,0.249,0.219,0.292,0.651,328,76.4,0.811,0.189,1450,38.1,11.3,1590,39.8,11.7,2530,50.3,13.6,1.94,1.94,0,0,0,0.0833,0.125,0,0,0,0.0278,0.0448,0,0,0,5,1,3,0,0,0,2.53,3.27,3.52,0.772,0.827,0.825,0.274,10,21,22.1,25.9,24.3,17,520,11.1,4.48,3,6,915,1010,1350,1200,825,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H-Benz[de]anthracen-7-one,141.92,231.080465,503,35,3.22,4,4,1,1,0,0,0,4,0,0,0,1.01,0,0.415,0,0.486,0,0.128,0,0,28,17,0,0,0,0,0,13.2,24.5,0,11.6,0,0,0,0,0,0,0,0,0,0,0,3.83,14.7,72.2,7.29E-07,3.84,7.56,6.40E-08,0.337,0,0,0,0.287,0.514,0.53,11.4,29,40.4,0.248,0,1.33,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.366,0.273,5.63,11,0,0.429,0.75,0.791,0,11.9,206,239,5.39,0,0,4.76,37.4,0,104,38.2,2.12,2.62,2.62,0,12.1,8.86,8,7.53,6.97,6.25,4.41,3.42,9.68,6.02,4.58,3.61,2.82,2.12,1.25,0.809,0,1900,1250,652,1.52,2.92,1.92,5.62,0.607,17.1,0.124,-0.0403,-0.0184,-0.00309,-1.39E-04,226,199,14.4,159,-140,-16.2,66.8,339,30.7,0.587,0.516,0.0375,0.413,-0.364,-0.0421,86.9,76.5,5.56,61.2,-53.9,-6.24,0.22,0.327,1.41,11,351,33.8,0.912,0.0877,1590,39.9,11.7,1690,41.2,11.9,3250,57,14.8,1.33,1.33,0,0,0,0.256,0.513,0,0,0,0.0915,0.154,0,0,0,11,6,0,0,0,0,3.19,6.1,10,1.25,2,2.72,0.0742,18,18.8,21.3,31.7,36.3,32.7,655,11.8,4.53,1.74,16,1420,1760,2650,2840,2270,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pellidol,181.37,310.155027,1310,35,2.89,2,2,2,2,0,0,0,2,0,0,0,1.76,0,0.482,0,0.731,0,0.136,0,0.222,42,12,2,0.885,4.75,6.96,0,6,12.5,0,5.68,0,0,0.25,0,0,0,0,0,1,0.365,0,4.28,18.3,93.1,1.62,2.47,16.2,0.08,0.122,0,0,0,0.229,0.454,0.601,20.3,70.2,155,0.349,0,1.28,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.281,0.259,4.82,10.3,0,0.5,1,0.831,0,26,300,452,5.58,5,0,4.44,49.3,0,114,45.7,1.99,14.3,4.82,9.5,17,10.9,9.98,7.61,6.4,4.45,2.47,1.82,13.7,7.29,5.33,3.44,2.3,1.33,0.557,0.302,5,5350,5220,672,1.02,7.96,7.78,7.35,0.333,62.1,0.365,-0.159,0.0428,-0.104,0.0397,389,566,17.5,179,-260,-25.9,210,826,43.4,0.685,0.998,0.0308,0.315,-0.459,-0.0457,221,321,9.9,101,-148,-14.7,0.145,0.192,0.35,6.45,493,73.9,0.87,0.13,1980,44.5,12.6,2170,46.6,13,4240,65.1,16.2,1.32,1.14,0,0,0,0.151,0.298,0,0,0,0.0518,0.0858,0,0,2,10,2,4,0,0,0,3.71,5.99,7.39,1.34,1.7,1.76,0.201,19,25.6,25.9,36.4,38.3,37.3,1340,19.3,8.91,5.23,12,1420,1620,2180,2220,1880,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rotenone,195.755,395.148938,2120,57,3.33,5,2,1,2,0,0,1,4,0,0,0,2.18,0,0.741,0,1.06,0,0.228,0,0.348,51,12,3,0.721,3.72,8.81,0,3.4,22.9,0,22.5,0,0,0,0.909,1.83,0,0,0,0,0,0,3.93,15.5,106,0.706,3.54,21.8,0.0271,0.136,0,0,0,0.329,0.457,0.546,26.1,95.3,176,0.378,0,1.33,0,0,0,0,0,0,3,1,2,0,0,4,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.375,0.176,4.96,11.1,0,0.5,1,0.895,0,34.6,354,670,6.04,3,0,2.56,60,0,166,60.5,2.08,17.8,17.8,0,20.3,14,13,12,10.5,9.24,7.41,5.77,16.6,9.59,7.63,5.87,4.34,3.25,2.17,1.43,3,8120,7250,1070,1.12,7.56,6.75,7.97,0.412,63.2,0.882,-0.368,-0.148,0.0859,0.00263,491,1130,25.9,158,-364,-34,332,1490,59.9,0.756,1.73,0.04,0.244,-0.56,-0.0523,318,731,16.8,103,-236,-22,0.0764,0.151,0.274,2.55,559,90.5,0.861,0.139,2670,51.6,13.9,2890,53.7,14.2,6100,78.1,18.3,2.42,2.42,0,0,0.0962,0.391,0.953,0,0,0.0417,0.148,0.278,0,0,1,10,4,2,3,1,0,5.99,9.98,15.5,2.35,3.25,4.22,0.16,10,33.6,36.7,55.6,65.2,62.3,2210,20.9,8.16,3.46,12,2110,2610,3990,4350,3940,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Ethyl anthraquinone,146.66,237.09103,543,33,3,3,3,1,1,0,0,0,3,0,0,0,1.13,0,0.425,0,0.509,0,0.101,0,0.125,30,12,2,0,1.81,1.49,0,8.18,19.7,0,10.4,0,0,0.2,0,0,0,0,0,0,0,0,3.75,14.1,70.8,0.412,2.35,11.4,0.029,0.165,0,0,0,0.31,0.477,0.578,14.2,32.5,57.8,0.354,0,1.36,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.366,0.273,5.55,10.3,0,0.444,0.8,0.844,0,15,223,263,5.32,2,0,4.01,37.8,0,98,37,2.06,5.21,5.21,0,12.7,8.72,7.75,7.22,6.08,5.19,3.58,2.53,10.1,6.03,4.44,3.4,2.37,1.7,1.01,0.611,1,2300,1880,528,1.23,4.37,3.56,5.92,0.467,34.1,0.25,-0.0757,-0.0113,-0.0124,-0.107,282,308,14.8,166,-182,-25,116,490,39.8,0.629,0.688,0.033,0.371,-0.405,-0.0557,127,138,6.63,74.5,-81.4,-11.2,0.178,0.263,1.07,9.03,380,68.5,0.847,0.153,1540,39.3,11.6,1670,40.8,11.9,3170,56.3,14.7,3.56,3.56,0,0,0,0.188,0.402,0,0,0,0.0675,0.118,0,0,0,9,5,1,1,0,0,3.38,5.75,9.04,1.2,1.65,2.07,0.145,16,19.5,20.7,30.3,35.7,31.3,718,13,5.17,2.18,12,1260,1510,2210,2330,1800,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DINONYL PHTHALATE,228.96,419.31561,3410,36,3.88,1,1,1,1,0,0,0,1,0,0,0,0.744,0,0.248,0,0.228,0,0.0449,0,0.692,72,6,9,0.0435,4.4,0.699,0,29.4,15.2,0,3.97,0,0,0.2,1.26,0.2,0,0,0,0,0,0,8.76,76.7,123,0.615,9.49,53.1,0.00972,0.15,0,0,0,0.377,0.378,0.56,63.2,543,916,0.38,0,1.32,0,0,0,0,0,0,2,0,16,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.313,0.295,4.95,9.67,0,0.478,0.917,0.738,0,51.7,457,980,5.91,12,0,10.3,77,2,128,59.2,1.97,11.1,11.1,0,21.9,14.7,11.1,8.36,6.23,4.59,2.87,1.94,19.3,12.1,8.06,5.33,3.44,2.18,1.26,0.753,20,20700,17100,3880,1.21,5.33,4.4,12.9,0.0833,52.6,0.545,-0.364,0.194,-0.0325,-0.325,762,1670,27.5,135,-295,-19.2,628,1970,46.7,0.85,1.86,0.0306,0.15,-0.329,-0.0214,684,1500,24.7,121,-265,-17.2,0.134,0.142,0.177,1.17,835,61.8,0.931,0.0689,2220,47.1,13,2640,51.4,13.8,4610,67.9,16.6,1.57,1.57,0,0,0,0.0833,0.0962,0,0,0,0.0278,0.0278,0,0,2,4,2,4,14,0,0,1.95,3.1,4.37,0.505,0.659,0.715,0.126,12,33.1,32,37.5,40,41.3,4310,28,19.7,13.9,6,1590,1680,1930,1980,1870,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phthalic anhydride,122.67,149.023344,137,15,2.01,2,2,1,1,0,0,1,1,0,0,0,0.744,0,0.248,0,0.228,0,0.0449,0,0,15,6,0,0,0,0,0,3.97,6.87,0,4.24,0,0,0.25,1,0,0,0,0,0,0,0,1.3,1.7,36.4,9.59E-07,2.25,3.41,1.69E-07,0.397,0,0,0,0.137,0.531,0.594,5.66,7.67,13.3,0.202,0,1.26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.329,0.372,4.28,8.41,0,0.4,0.667,0.616,0,8.2,124,96,4.58,0,0,1.52,19.2,0,58,22.3,2.03,8.07,8.07,0,7.84,5.29,4.8,4.08,3.54,2.51,1.25,0.766,5.53,3.14,2.22,1.55,1.03,0.586,0.228,0.108,0,700,423,277,1.66,2.52,1.52,4.3,0.6,43.4,0.383,-0.252,0.191,-0.195,0.0643,124,121,12.2,170,-165,-33.9,-45.7,286,46.1,0.422,0.411,0.0417,0.578,-0.563,-0.115,36.4,35.4,3.59,49.8,-48.5,-9.95,0.31,0.266,2.9,13.1,152,142,0.517,0.483,1050,32.4,10.2,1090,33.1,10.3,1890,43.5,12.4,1.11,1.11,0,0,0.0786,0.352,0.515,0,0,0.0255,0.0781,0.0816,0,0,2,4,2,0,0,0,0,1.88,3.19,4,0.488,0.625,0.563,0.293,11,13.3,13.3,19.9,17.7,11.8,146,7.64,2.8,1.21,6,508,595,825,643,316,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,6-Dimethylaniline",130.45,122.096449,82,11,2.23,1,1,1,1,0,0,0,1,0,0,0,0.664,0,0.272,0,0.361,0,0.0833,0,0.25,20,6,0,0.25,2.08,3.3,0,2.38,4.59,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.06,4.23,40.8,0.158,2.59,3.87,0.0239,0.391,0,0,0,0.199,0.465,0.547,6.62,11.1,19.3,0.189,0,1.21,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,14,-0.302,0.0907,6.04,8.59,0,0.25,0.333,0.719,0,11.4,127,63,4.17,0,0,1.66,22.5,0,42,17.4,1.93,2.48,0,2.48,6.85,4.22,3.74,3.11,1.85,1.07,0.526,0.136,5.81,3.03,2.31,1.54,0.827,0.379,0.172,0.0278,0,496,283,220,1.75,2.26,1.29,4.03,0.3,26,0.0163,-0.00793,0.00532,-0.00643,8.82E-04,232,144,11.6,79.9,-49.6,-8.21,152,193,19.8,0.744,0.462,0.0372,0.256,-0.159,-0.0264,72.1,44.8,3.6,24.9,-15.4,-2.56,0.2,0.487,2.91,8.15,295,16.8,0.946,0.0538,664,25.8,8.72,785,28,9.22,1160,34,10.5,2.4,2.4,0,0,0,0.068,0.204,0,0,0,0.0241,0.062,0,0,0,4,2,2,0,0,0,1.73,1.98,2.19,0.705,0.731,0.656,0.215,7,9.36,9.17,12.3,11.7,4.17,328,7.11,2.72,1.47,6,483,524,664,536,171,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYROMELLITIC DIANHYDRIDE,141.77,218.992438,385,27,1.9,3,3,1,1,0,0,2,1,0,0,0,1.49,0,0.496,0,0.455,0,0.0898,0,0,18,6,0,0,0,0,0,0.333,8.6,0,12,0,0,1.09,2.31,0.167,0,0,0,0,0,0,0.778,0.605,46.7,1.05E-06,2.42,5.17,1.38E-07,0.319,0,0,0,0.0964,0.542,0.601,7.58,12.5,20.1,0.261,0,1.24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.329,0.372,4.42,8.96,0,0.429,0.75,0.591,0,9.85,168,200,5.17,0,0,1.02,23.7,0,92,32.8,2.05,16.2,16.2,0,11.4,7.58,7.51,6.6,5.82,4.43,3.11,2.34,7.6,4.29,3.3,2.41,1.66,1.04,0.577,0.324,0,1820,1350,467,1.34,3.9,2.9,5.5,0.667,86.7,0.766,-0.502,0.401,-0.301,0.252,89,140,14.1,267,-421,-63.1,-178,562,77.2,0.25,0.395,0.0397,0.75,-1.18,-0.177,31.7,50,5.04,95.1,-150,-22.5,0.191,0.164,1.73,8.09,75.7,280,0.212,0.788,1650,40.6,11.8,1670,40.9,11.9,3250,57,14.8,1.37,1.37,0,0,0.157,0.592,0.937,0,0,0.051,0.121,0.145,0,0,4,2,4,0,0,0,0,3.7,6.12,8.42,0.954,1.24,1.3,0.398,16,20.6,20.7,33.8,32.3,25.5,160,11.1,3.75,1.59,6,820,1020,1550,1370,926,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O-ANISIDINE,128.02,124.075714,86,10,2.01,1,1,1,1,0,0,0,1,0,0,0,0.402,0,0.118,0,0.142,0,0.0196,0,0.143,18,6,0,0,1.02,0.816,0,3.97,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1.07,1.14,37.2,0.088,2.5,3.99,0.0134,0.381,0,0,0,0.111,0.434,0.519,6.58,10.6,18,0.205,0,1.06,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.347,0.0929,4.8,7.89,0,0.4,0.667,0.826,0,11.1,118,67,4.17,2,0,1.12,20.2,0,40,17.5,1.95,5.27,2.76,2.51,6.69,4.34,3.43,2.81,2,1.21,0.47,0.177,5.29,2.73,1.74,1.14,0.666,0.342,0.0971,0.0292,1,512,316,199,1.62,2.58,1.59,4.03,0.333,35.2,0.17,-0.0891,-0.0266,0.0456,-0.0151,221,185,15.7,81.6,-68.5,-12.7,139,254,28.3,0.73,0.613,0.0518,0.27,-0.226,-0.0419,66.9,56.1,4.74,24.7,-20.7,-3.84,0.148,0.414,2.88,5.56,271,31.9,0.894,0.106,734,27.1,9.02,835,28.9,9.42,1250,35.4,10.8,1.72,1.72,0,0,0,0.0833,0.142,0,0,0,0.0278,0.0274,0,0,0,6,0,0,0,0,0,1.07,1.41,1.3,0.291,0.318,0.233,0.286,8,10.1,9.83,12,11.6,5.66,252,7.11,3.24,1.7,6,406,434,525,423,172,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Phenyl-1-naphthalenamine,147.95,220.112099,518,24,3.11,3,3,2,2,0,0,0,3,0,0,0,0.674,0,0.136,0,0.311,0,0.0449,0,0,30,17,0,0,0,0,0,17.5,16.5,0,3.15,0,0,0,0,0,0,0,0,0,0,0,4.29,18.4,71,0.371,2.6,10.1,0.0283,0.198,0,0,0,0.303,0.465,0.538,13.1,31,53.9,0.33,0,1.31,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,14,-0.258,0.126,6.62,10.2,0,0.444,0.8,0.875,0,14.9,205,266,5.25,0,0,4.5,37.9,0,88,35.5,2.09,3.15,0,3.15,11.5,8.43,7.14,6.08,5.22,4.35,2.58,1.85,9.43,5.73,4.02,2.84,2.01,1.38,0.663,0.393,2,2200,1900,390,1.16,5.64,4.86,5.81,0.567,12,0.0349,-0.0158,-0.00475,0.00205,8.94E-04,282,263,17.6,155,-144,-9.26,127,407,26.9,0.646,0.602,0.0403,0.354,-0.33,-0.0212,123,115,7.7,67.6,-63,-4.04,0.144,0.277,1.26,1.13,433,4.06,0.991,0.0093,1440,38,11.3,1580,39.8,11.7,2800,52.9,14.1,1.74,1.74,0,0,0,0.253,0.324,0,0,0,0.0839,0.0858,0,0,0,14,2,0,0,0,0,1.77,3.05,4.25,0.682,0.969,1.11,0.0549,17,17.4,19.3,25.7,24.8,19.7,752,12.1,5.76,2.88,16,1150,1330,1790,1710,1300,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4,6-Tris((dimethylamino)methyl)phenol",194.34,266.222713,710,25,2.67,1,1,1,1,0,0,0,1,0,0,0,1.95,0,0.192,0,1.33,0,0.0456,0,0.6,46,6,0,2.47,6.94,5.58,0,3.54,10.5,0,3.53,0,0,0,0,0,0,0,0,0,0,0.5,1.78,3.18,83.4,1.05,6.93,7.65,0.0673,0.443,0,0,0,0.465,0.471,0.486,15.6,68.4,140,0.117,0,1.42,0,0,0,0,0,0,6,0,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.36,0.081,5.91,10.1,3,0.375,0.6,0.646,0,35.5,279,241,5.25,3,0,0.869,48.5,0,90,36.8,1.94,11.6,2.57,9.01,14.6,8.79,8.61,5.11,4.46,3.45,2.39,1.44,13.1,6.57,5.98,2.8,2.21,1.36,0.956,0.454,6,2930,1670,1540,1.76,1.9,1.08,6.82,0.13,30,0.345,-0.24,0.0859,-0.0891,0.171,458,684,22.3,84.4,-126,-9.03,374,810,31.4,0.845,1.26,0.0411,0.155,-0.232,-0.0166,249,371,12.1,45.8,-68.3,-4.9,0.146,0.241,2.71,3.7,501,42.2,0.922,0.0777,1450,38,11.3,1730,41.5,12,3080,55.5,14.6,1.74,1.74,0,0,0,0.0556,0.173,0,0,0,0.0208,0.0535,0,0,0,3,3,3,0,0,0,2.52,4.03,5.72,1.18,1.69,1.87,0.113,7,20.9,20.8,27.2,27.3,29.4,1770,17.1,7.7,5.88,6,1230,1370,1820,1820,1770,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,6-Dimethoxyphenol",131.46,155.070294,150,15,2.01,1,1,1,1,0,0,0,1,0,0,0,0.526,0,0.192,0,0.174,0,0.0264,0,0.25,21,6,0,0.167,1.53,2.08,0,2.38,4.59,0,2.38,0,0,0,0.667,0.25,0,0,0,0,0,0,1.53,2.34,40.7,0.178,1.79,6.82,0.0202,0.204,0,0,0,0.25,0.356,0.515,8.79,13.7,24.7,0.332,0,1.12,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.375,0.133,4.78,7.85,0,0.5,1,0.999,0,14.8,142,97,4.46,2,0,1.18,23.2,0,50,21.4,1.95,8.07,8.07,0,8.27,5.29,4.13,3.69,2.7,1.62,0.786,0.407,6.5,3.19,2.01,1.4,0.832,0.44,0.163,0.0641,2,872,663,217,1.31,4.03,3.06,4.52,0.286,38.7,0.374,-0.181,-0.107,0.11,0.0659,251,291,19,87.2,-101,-21.2,164,393,40.2,0.742,0.862,0.0563,0.258,-0.3,-0.0626,84.7,98.5,6.43,29.5,-34.2,-7.15,0.188,0.306,5.06,7.77,254,83.9,0.752,0.248,949,30.8,9.83,1060,32.5,10.2,1750,41.8,12,1.51,1.41,0,0,0,0.068,0.164,0,0,0,0.0241,0.0304,0,0,0,6,0,0,0,0,0,1.64,2.42,2.66,0.408,0.479,0.409,0.251,9,13.3,12.7,16,18.5,12.4,331,9.09,4.13,1.98,6,478,525,667,621,349,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
