NAME,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
piperacillin,224.04,540.152319,4080,63,2.56,4,1,3,1,0,1,1,2,0,0,0,3.52,0.204,1.15,0.068,2.67,0.354,0.486,0.0791,0.478,63,6,2,0.391,2.73,5.26,1.24,7.22,15.8,0.831,13.8,2.64,0,2.93,0,0,0,0,0,0.333,1.37,0.468,0.212,0.0448,126,1.75,3.71,29.1,0.0506,0.107,0,0,0,0.461,0.269,0.544,34.6,165,389,0.382,0,1.27,0,0,0,0,0,0,3,0,3,0,0,5,4,0,0,6,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,32,-0.35,0.298,4.79,12.1,0,0.5,1,0.853,0,44.8,457,936,6.29,6,1,0.328,72.5,2,196,72.4,2.01,37.1,17.6,16.4,26.4,17,16.3,13.8,11.8,8.81,5.88,4.19,20.8,12.3,11,8.14,6.25,4.28,2.59,1.44,9,14500,13900,2150,1.05,6.77,6.47,9.59,0.381,182,1.24,-0.689,0.0426,0.408,-0.793,476,1730,30.9,315,-1150,-67.2,161,2880,98.1,0.602,2.19,0.0391,0.398,-1.45,-0.0848,377,1370,24.5,250,-907,-53.2,0.0807,0.0909,0.513,1.84,527,265,0.666,0.334,3350,57.9,15,3640,60.4,15.4,8330,91.3,20.3,1.71,1.44,0,0.111,0.4,0.933,1.69,0,0.0745,0.293,0.681,1.17,0,0,5,5,1,7,3,1,0,7.99,13.6,19.2,4.47,6.78,8.36,0.351,9,49.3,46.8,74.4,79.3,84.5,3100,29,11.6,5.67,6,2640,3210,4570,4660,4280,12,39,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
Captopril,151.04,240.066465,297,19,1.9,1,0,1,0,0,0,1,0,0,0,0,1.03,0,0.406,0,0.492,0,0.108,0,0.778,29,0,3,0,1.06,1.59,0,2.48,6.37,0,2.94,0,0,0.814,0,0,0,0,0,0,0,0,0.749,0.561,54.8,0.851,2.27,6.64,0.0871,0.233,0,0,0,0.426,0.441,0.542,9.76,22.7,45.3,0.26,0,1.41,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,32,-0.35,0.296,4.33,9.71,0,0.429,0.75,0.889,0,22.6,202,150,4.81,5,1,0.638,32.2,0,66,27,1.93,13.1,7.34,3.38,10.7,6.57,5.75,4.7,3.29,1.97,1.13,0.453,9.04,5.35,3.98,3.06,1.8,0.942,0.533,0.241,4,1800,1550,446,1.16,4.04,3.48,5.58,0.172,96.4,0.411,-0.21,0.0044,0.0783,-0.138,282,395,17,137,-192,-31.3,145,586,48.3,0.673,0.943,0.0406,0.327,-0.459,-0.0748,118,165,7.1,57.2,-80.3,-13.1,0.197,0.236,0.298,6.54,311,107,0.743,0.257,1160,34.1,10.5,1330,36.5,11,2490,49.9,13.5,1.53,1.49,0,0,0.118,0.136,0.283,0,0,0.0913,0.0913,0.107,0,0,2,0,0,3,3,1,0,2.64,3.66,4.56,1.18,1.47,1.51,0.444,3,22.8,17.2,23.7,25.8,25.7,659,12.1,5.19,2.75,0,826,921,1200,1070,929,4,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Chlorsulfuron,184.55,380.019053,1270,34,1.57,2,2,2,2,0,0,0,2,0,0,0,2.39,0.204,0.368,0.0833,0.721,0.0255,0.109,0.00736,0.167,35,12,0,0.2,0.765,2.71,0,3.97,5.2,0,4.09,0,0,0.945,0.413,0,0,0,0,3.64,0,0,1.9,3.61,81.4,1.65,3.42,11.4,0.1,0.207,0,0,0,0.374,0.438,0.559,16.5,63.7,145,0.27,0,1.37,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.317,0.293,4.72,12.2,0,0.5,1,0.689,0,28.2,275,446,5.58,5,0,2.01,42.9,0,116,45.6,1.98,31.4,10.3,15.1,17,10.8,10.4,7.44,6.6,4.18,2.72,1.48,13,6.91,5,3.18,2.11,1.13,0.547,0.249,6,4260,3940,1320,1.08,3.24,2.99,7.03,0.457,132,0.762,-0.589,0.615,-0.755,0.617,300,662,23,243,-535,-39.7,57.6,1200,62.6,0.553,1.22,0.0423,0.447,-0.985,-0.073,163,359,12.5,132,-290,-21.5,0.133,0.144,0.626,3.24,412,131,0.758,0.242,2620,51.2,13.8,2750,52.5,14,5890,76.7,18.1,1.85,1.85,0,0,0,0.151,0.289,0,0,0,0.039,0.0698,0,0,1,6,0,1,0,0,0,3.83,7.01,8.36,1.2,1.6,1.53,0.368,20,41.7,37.3,50.3,57.8,56.4,790,19.3,8.39,5.5,12,1580,1810,2490,2410,2160,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazachlor,168.35,300.08739,669,27,2.45,2,2,2,2,0,0,1,1,0,0,0,1.16,0,0.299,0,0.57,0,0.107,0,0.286,35,11,2,0.25,3.63,3.61,0,7.35,9.91,0,3.3,0,0,0,0,0,0,0,0,0,1.15,0.5,3.16,9.96,76.5,1.65,2.9,5.83,0.159,0.279,0,0,0,0.367,0.511,0.455,10.4,31.3,69.5,0.171,0,1.33,0,0,0,0,0,0,2,0,2,0,0,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.278,0.229,5.49,11.2,0,0.5,1,0.768,0,22.8,245,249,5.32,5,0,2.63,41.6,0,94,37.9,1.99,14.8,2.5,9.83,13.8,9.13,7.9,6.58,5.25,3.58,2.4,1.33,11.8,6.57,4.65,3.2,2.25,1.25,0.758,0.314,5,2250,1540,1300,1.45,1.73,1.19,6.12,0.371,38.1,0.351,-0.159,-0.0473,0.0455,-0.0547,299,402,16.3,173,-233,-23.9,125,636,40.2,0.633,0.853,0.0346,0.367,-0.495,-0.0507,141,190,7.69,81.8,-110,-11.3,0.17,0.206,0.0641,4.39,435,37,0.922,0.0783,1680,41,11.9,1840,42.9,12.3,3790,61.6,15.6,1.6,1.1,0,0,0.144,0.17,0.234,0,0,0.0385,0.0513,0.071,0,0,3,5,2,3,0,0,0,2.81,4.65,6.36,1.17,1.76,1.96,0.138,9,28.6,23.6,31.5,34.6,34.5,954,15.4,7.14,3.76,11,1270,1460,1980,1990,1890,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluroxypyr,152.41,276.955326,372,22,1.35,1,1,1,1,0,0,0,1,0,0,0,1.39,0,0.455,0,0.508,0,0.132,0,0.143,20,6,2,0,0,0,0,0,2.14,0,6.53,0,0,0.5,0.667,0,0,0.25,0,0,0,0,2.04,4.16,52.5,0.0792,1.94,8.82,0.00731,0.179,0,0,0,0.1,0.372,0.525,10.8,17.9,30.1,0.36,0,0.996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.33,0.286,3.68,9.82,0,0.5,1,0.782,0,11,181,181,4.91,4,1,1.47,25.2,0,72,28.9,1.93,20.8,7.77,5.51,11.6,6.93,6.52,5.09,3.26,2.39,1.51,0.787,8.64,4.33,3.19,2.1,1.11,0.596,0.309,0.104,3,2560,1940,624,1.32,4.11,3.11,6.01,0.3,85.4,0.616,-0.265,-0.141,0.11,-0.029,134,245,19.6,268,-490,-52.7,-134,735,72.3,0.334,0.61,0.0488,0.666,-1.22,-0.131,53.8,98.4,7.86,107,-197,-21.2,0.156,0.18,1.12,5.71,263,139,0.655,0.345,1480,38.5,11.4,1550,39.3,11.6,3360,58,15,1.61,1.61,0,0,0,0.0454,0.214,0,0,0,0.014,0.0507,0,0,3,3,0,1,0,0,0,3.09,3.93,5.57,1.03,1.1,1.18,0.336,8,35,21.3,33.6,46.3,34.2,190,13.1,5.37,3.23,6,774,879,1190,1150,746,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avobenzone,198.24,333.146095,1370,34,3.33,2,2,2,2,0,0,0,2,0,0,0,2.52,0.289,0.669,0.144,1.71,0.25,0.298,0.0833,0.3,45,12,3,1.13,5.87,3.93,2.11,9.45,17.8,1.82,4.22,1.25,0,0.25,0.289,0,0,0,0,0,0,0,4.54,20.6,91.8,0.517,2.74,24.2,0.0188,0.0998,0,0,0,0.2,0.488,0.619,27.5,80.5,142,0.411,0,1.31,0,0,0,0,0,0,4,0,1,0,0,8,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.378,0.171,4.74,9.74,0,0.5,1,0.865,0,27.9,313,508,5.58,5,0,5.39,52.3,1,116,45.6,1.98,7.88,7.88,0,17,10.8,10.4,7.82,5.69,4.06,2.94,2.1,14.1,7.62,6.58,3.81,2.28,1.4,0.865,0.528,6,6940,6330,727,1.1,9.55,8.71,8.02,0.333,43.4,0.41,-0.127,-0.0536,-0.0796,0.0662,410,630,19.4,179,-275,-27.5,231,905,46.9,0.696,1.07,0.0329,0.304,-0.466,-0.0467,242,371,11.4,105,-162,-16.2,0.111,0.227,0.791,4.57,516,72.7,0.877,0.123,1870,43.2,12.3,2090,45.7,12.8,3910,62.5,15.8,1.49,1.49,0,0,0,0.167,0.197,0,0,0,0.0556,0.053,0,0,0,11,3,3,1,0,1,4.33,5.3,5.83,1.98,1.96,1.72,0.14,9,25.3,25.3,36,36.7,31.1,1610,19.3,8.39,5.5,12,1430,1620,2190,2090,1660,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-[3-(dimethylamino)propyl]dodecanamide,189.19,307.271964,1240,18,3,0,0,0,0,0,0,0,0,0,0,0,0.697,0,0,0,0.388,0,0,0,0.941,56,0,12,0.36,5.34,0.409,0,18.6,3.19,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4.35,18.9,88.3,0.531,0.932,47.3,0.0109,0.0191,0,0,0,0.407,0.518,0.58,48.8,69.7,142,0.477,0,1.51,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.346,0.2,4.65,7.71,1,0.471,0.889,0.911,0,43,331,490,5.25,18,0,5.3,56.9,2,78,38.5,1.92,8.45,2.52,5.93,15.1,9.66,7.4,4.53,2.99,1.97,1.25,0.929,14,8.58,6.09,3.61,2.31,1.42,0.877,0.579,15,12200,12100,184,1.01,66.2,65.7,8.15,0,32.3,0.267,-0.157,0.045,-0.0467,0.0711,615,887,21.4,75.1,-108,-12.5,540,996,33.8,0.891,1.29,0.0309,0.109,-0.157,-0.0181,424,612,14.7,51.9,-74.8,-8.62,0.138,0.214,0.731,1.43,650,39.9,0.942,0.0578,1340,36.6,11,1700,41.3,11.9,2410,49.1,13.4,4.65,4.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,0,0,0.697,0.637,0.553,0.326,0.266,0.181,0.114,3,21.5,20.2,21.4,19.2,18.2,2650,20,15.4,17,0,992,984,1000,919,863,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovastatin,204.72,427.245474,2250,47,3.55,3,0,2,0,0,0,0,3,0,0,0,2.36,0,0.419,0,1.41,0,0.212,0,0.75,65,0,4,0.905,6.33,8.75,0,7.78,26.1,0,14.4,0,0,0.382,1.26,0.143,0,0,0,0,0,0,4.22,17.8,113,3.33,3.64,12.2,0.174,0.19,0,0,0,0.39,0.405,0.438,19.1,96.9,263,0.227,0,1.23,0,0,0,0,0,0,4,0,6,0,3,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.392,0.281,4.24,12.2,0,0.462,0.857,0.759,0,45.1,420,609,5.95,5,0,4.57,70.3,0,150,58.4,2.01,13.7,13.7,0,21.1,13.8,12.9,10.2,8.53,6.5,4.95,3.44,18.2,11.3,9.36,6.93,5.07,3.8,2.6,1.77,7,5590,5180,2250,1.08,2.48,2.3,7.91,0.277,72.8,0.621,-0.307,0.0922,-0.183,0.0992,531,1200,23.4,140,-317,-29.8,390,1510,53.2,0.791,1.78,0.0348,0.209,-0.472,-0.0444,356,804,15.7,94.2,-212,-20,0.117,0.174,0.199,3.58,551,120,0.821,0.179,2280,47.8,13.2,2660,51.5,13.8,5740,75.8,17.9,1.54,1.5,0,0,0,0.179,0.517,0,0,0,0.105,0.246,0,0,2,3,1,4,9,5,0,4.76,7.67,10.5,2.74,3.92,5.15,0.18,4,32.9,33.3,48.9,51.6,50.9,3680,23.7,10.5,6.04,0,2090,2460,3470,3710,3420,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUIZALOFOP-ETHYL,190.93,395.076885,2010,38,2.78,3,3,2,2,0,0,0,3,0,0,0,1.71,0,0.25,0,0.673,0,0.0363,0,0.211,43,17,3,0.2,2.5,2.49,0,7.44,17.6,0,5.96,0,0,0,0.825,0.608,0,0,0,0.333,0,0,4.69,22,95.4,0.918,2.89,23.4,0.0337,0.106,0,0,0,0.356,0.44,0.539,27.2,91.7,181,0.395,0,1.33,0,0,0,0,0,0,2,0,1,0,0,8,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.332,0.291,4.41,9.16,0,0.471,0.889,0.792,0,28.4,316,710,5.81,6,0,4.36,52.4,0,132,52.8,2.03,20.3,11.5,6.29,18.5,12.5,11.2,9.04,7.11,5.91,3.67,2.8,15.1,8.46,5.86,3.69,2.4,1.6,0.747,0.442,7,9530,8730,1190,1.09,8.04,7.36,8.83,0.395,70.5,0.741,-0.395,-0.152,0.277,-0.15,402,829,23.2,245,-505,-35,157,1330,58.1,0.622,1.28,0.0358,0.378,-0.78,-0.054,260,537,15,159,-327,-22.6,0.141,0.161,0.533,0.927,558,89.1,0.862,0.138,2410,49.1,13.4,2590,50.9,13.7,5210,72.2,17.3,1.85,1.85,0,0,0,0.219,0.426,0,0,0,0.0663,0.094,0,0,3,12,0,3,1,0,0,3.57,4.88,6.86,1.04,1.23,1.37,0.19,18,37.5,32.9,47.5,47.9,39.9,1380,20.7,9.97,6,16,1510,1720,2310,2260,1850,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxadixyl,165.4,301.115857,735,31,2.34,2,1,2,1,0,0,1,1,0,0,0,1.3,0,0.414,0,0.567,0,0.121,0,0.429,38,6,2,0.516,4.07,4.62,0,4.16,9.96,0,4.25,0,0,0.2,1.09,0.167,0,0,0,0,0,1,1.92,3.67,73.2,2.14,3.22,6.69,0.178,0.267,0,0,0,0.474,0.458,0.412,12.1,42.8,101,0.166,0,1.34,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.375,0.421,4.56,11.1,0,0.5,1,0.803,0,28.1,259,256,5.39,5,0,0.837,42.1,0,100,39.8,1.99,17.7,10.8,6.91,14.7,9.56,8.38,6.9,5.95,4.19,2.67,1.57,11.9,6.38,4.62,3.14,2.27,1.29,0.699,0.324,5,2120,1760,1160,1.2,1.82,1.52,6.07,0.316,59.1,0.698,-0.454,-0.00527,0.304,-0.181,339,605,18,150,-267,-30.2,189,872,48.2,0.693,1.24,0.0368,0.307,-0.547,-0.0619,166,295,8.78,73.2,-131,-14.8,0.199,0.21,0.75,3.43,390,98.2,0.799,0.201,1800,42.4,12.2,1980,44.5,12.6,4020,63.4,15.9,1.22,1.08,0,0,0.118,0.254,0.322,0,0,0.0456,0.0631,0.0876,0,0,1,4,2,5,0,0,0,3.24,5.73,8.35,1.17,1.8,2.13,0.212,13,23.8,24,33.8,36.3,38.9,1140,16.4,7.32,3.62,6,1230,1440,2020,2110,2050,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarafloxacin,203.4,408.112998,1880,50,2.78,4,3,3,2,0,0,0,4,0,0,0,2.06,0,0.637,0,0.739,0,0.148,0,0.2,45,12,0,0,0,0,0,12.8,25.5,0,11.5,0,0,0.945,0,0,0,0,0,0,0.436,0.25,2.72,7.4,99.9,1.19,5.04,10.6,0.0704,0.3,0,0,0,0.341,0.36,0.426,16.8,72.1,152,0.222,0,1.13,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,19,-0.328,0.296,4.1,11.6,1,0.5,1,0.853,0,27.5,331,559,5.95,3,1,3.68,53.4,0,152,57.5,2.05,22.6,7.45,10.1,19.8,13.5,12.5,10.7,8.97,7.75,5.67,4.33,14.8,8.79,6.58,4.87,3.45,2.5,1.41,0.923,3,5890,3790,2470,1.56,2.39,1.53,7.88,0.489,72.9,0.669,-0.257,-0.0833,-0.161,0.214,372,837,30.1,236,-532,-48.8,136,1370,78.9,0.612,1.38,0.0496,0.388,-0.875,-0.0803,226,509,18.3,143,-323,-29.6,0.131,0.145,1.24,3.12,372,235,0.613,0.387,2580,50.7,13.7,2760,52.5,14,6000,77.4,18.2,1.71,1.7,0,0,0,0.286,0.504,0,0,0,0.121,0.129,0,0,2,12,2,4,0,0,0,5.08,8.12,12.4,1.63,2.23,2.81,0.189,21,34.4,34.5,51.3,57.5,56.5,1550,21.2,9.01,4.4,12,1970,2390,3500,3850,3540,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pravadoline (WIN 48,098)",194.73,401.183543,2080,46,3.44,4,3,3,2,0,0,1,3,0,0,0,1.48,0,0.46,0,0.751,0,0.157,0,0.348,54,16,2,0.111,4.37,3.42,0,18.6,23.8,0,8.72,0,0,0,0.258,0.0714,0,0,0,0,0,0.333,3.69,13.6,111,2.35,4.64,15.2,0.106,0.21,0,0,0,0.495,0.39,0.54,22.2,117,305,0.263,0,1.42,0,0,0,0,0,0,2,0,6,0,0,8,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.379,0.195,4.76,11.4,1,0.467,0.875,0.695,0,37.2,352,672,5.95,2,0,3.56,62.4,0,148,57.7,2.06,15.3,8.38,6.95,19.5,13.7,11.8,10.7,8.95,7.21,4.92,3.62,16.5,9.75,7.14,5.55,3.96,2.72,1.58,1.01,6,6880,5960,2150,1.15,3.2,2.77,8.6,0.444,43.7,0.619,-0.308,-0.176,0.237,2.71E-04,484,950,25.3,173,-338,-30.9,312,1290,56.3,0.737,1.45,0.0386,0.263,-0.515,-0.0471,318,624,16.6,113,-222,-20.3,0.0992,0.193,0,4.4,575,81.9,0.875,0.125,2430,49.3,13.4,2690,51.9,13.9,5300,72.8,17.4,1.24,1.24,0,0,0.0642,0.506,0.778,0,0,0.028,0.195,0.253,0,0,0,12,3,7,0,0,0,4.24,7.24,10.3,1.86,2.67,3.16,0.116,18,31,33.7,46.3,49.4,45.9,2490,21.2,9.87,4.69,15,2000,2380,3420,3540,3170,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marbofloxacin,195.77,385.128233,1480,51,2.34,4,2,2,1,0,0,0,4,0,0,0,2.22,0,0.705,0,0.993,0,0.177,0,0.412,45,6,0,0.1,3.07,2.78,0,5.55,15,0,12,0,0,0.945,0.479,0,0,0,0,0,0,1.55,1.36,1.84,93.9,0.773,3.27,15.1,0.0404,0.171,0,0,0,0.272,0.399,0.528,19.2,63.6,121,0.342,0,1.2,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,19,-0.347,0.314,4.51,11.2,1,0.5,1,0.898,0,32.4,312,501,5.86,3,1,0.868,50.8,0,146,53.4,2.05,26.8,10.6,13.6,18.6,12.4,11.9,10.3,8.97,7.95,6.11,4.8,14.5,8.31,6.68,4.97,3.5,2.69,1.65,1.05,2,5540,4680,1060,1.18,5.2,4.4,7.24,0.422,76.6,0.839,-0.386,-0.0872,-0.0458,0.00249,405,968,28.1,169,-405,-40.2,235,1370,68.3,0.705,1.69,0.0489,0.295,-0.705,-0.07,232,556,16.1,97.2,-233,-23.1,0.124,0.137,1.12,2.98,384,191,0.668,0.332,2450,49.5,13.5,2650,51.4,13.8,5720,75.6,17.9,2.64,2.64,0,0,0,0.23,0.602,0,0,0,0.0986,0.191,0,0,2,6,2,4,0,0,0,5.45,9.2,14.8,2.03,2.71,3.61,0.211,17,32,33.3,50.6,59.6,61.5,1650,19.3,7.44,3.34,6,1880,2310,3510,3940,3570,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
